concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
58eafa7d-d352-4668-af4c-1b7d5e69f421,INFECTIOUS_DISEASE_RNA,Standard Library,Amphora,subClass,C,007_009,2021-01-30,2099-12-31,NA
b5f8f5ae-ef42-4dc4-a121-f1b187b21b4f,LACTATE_DEHYDROGENASE,Standard Library,Amphora,subClass,C,007_0010,2021-01-30,2099-12-31,NA
2077b11c-cd12-470c-a0be-f935b2ac7e27,LIPID_PANEL,Standard Library,Amphora,subClass,C,007_0011,2021-01-30,2099-12-31,NA
cc020067-7a78-41d7-b345-d989d8503949,METABOLIC_PANEL,Standard Library,Amphora,subClass,C,007_0012,2021-01-30,2099-12-31,NA
11063721-8fb9-490c-a961-cd1b8a2ee950,SINGLE_ORDER_LABS,Standard Library,Amphora,subClass,C,007_0013,2021-01-30,2099-12-31,NA
0f35875f-b3af-43d3-bc1d-f3370aa6cb42,SPECIMEN_TYPE,Standard Library,Amphora,subClass,C,007_0014,2021-01-30,2099-12-31,NA
35940574,"Bilateral involvement at time of diagnosis, lateral origin unknown for a single primary; or both ovaries involved simultaneously, single histology; bilateral retinoblastomas; bilateral Wilms' tumors",Standard Library,NAACCR,NAACCR Value,S,410@4,2021-01-30,2099-12-31,NA
35941014,Left: origin of primary,Standard Library,NAACCR,NAACCR Value,S,410@2,2021-01-30,2099-12-31,NA
35942059,Not a paired site,Standard Library,NAACCR,NAACCR Value,S,410@0,2021-01-30,2099-12-31,NA
35941222,"Only one side involved, right or left origin unspecified",Standard Library,NAACCR,NAACCR Value,S,410@3,2021-01-30,2099-12-31,NA
35941508,"Paired site, but no information concerning laterality",Standard Library,NAACCR,NAACCR Value,S,410@9,2021-01-30,2099-12-31,NA
35940997,Paired site: midline tumor,Standard Library,NAACCR,NAACCR Value,S,410@5,2021-01-30,2099-12-31,NA
35940926,Right: origin of primary,Standard Library,NAACCR,NAACCR Value,S,410@1,2021-01-30,2099-12-31,NA
44497999,"Neoplasm, benign",Standard Library,ICDO3,ICDO Histology,NA,8000/0,2021-01-30,2099-12-31,NA
44498000,"Neoplasm, uncertain whether benign or malignant",Standard Library,ICDO3,ICDO Histology,NA,8000/1,2021-01-30,2099-12-31,NA
36402201,"Neoplasm, in situ",Standard Library,ICDO3,ICDO Histology,NA,8000/2,2021-01-30,2099-12-31,NA
44498001,"Neoplasm, malignant",Standard Library,ICDO3,ICDO Histology,NA,8000/3,2021-01-30,2099-12-31,NA
44498002,"Neoplasm, metastatic",Standard Library,ICDO3,ICDO Histology,NA,8000/6,2021-01-30,2099-12-31,NA
44498003,"Neoplasm, malignant, uncertain whether primary or metastatic",Standard Library,ICDO3,ICDO Histology,NA,8000/9,2021-01-30,2099-12-31,NA
35934827,Grade I,Standard Library,NAACCR,NAACCR Value,S,brain@2880@010,2021-01-30,2099-12-31,NA
35927879,Grade II,Standard Library,NAACCR,NAACCR Value,S,brain@2880@020,2021-01-30,2099-12-31,NA
35938080,Grade III,Standard Library,NAACCR,NAACCR Value,S,brain@2880@030,2021-01-30,2099-12-31,NA
35933027,Grade IV,Standard Library,NAACCR,NAACCR Value,S,brain@2880@040,2021-01-30,2099-12-31,NA
35938517,No histologic examination of primary site,Standard Library,NAACCR,NAACCR Value,S,brain@2880@998,2021-01-30,2099-12-31,NA
35912113,"Not applicable: Information not collected for this case|(If this item is required by your standard setter, use of code 988 will result in an edit error.)",Standard Library,NAACCR,NAACCR Value,NA,brain@2880@988,2021-01-30,2099-12-31,NA
35912003,Not documented in medical record|Unknown; WHO grade not stated,Standard Library,NAACCR,NAACCR Value,NA,brain@2880@999,2021-01-30,2099-12-31,NA
4129913,Stage 1A,Standard Library,SNOMED,Qualifier Value,S,261634002,2021-01-30,2099-12-31,NA
4130411,Stage 1B,Standard Library,SNOMED,Qualifier Value,S,261635001,2021-01-30,2099-12-31,NA
4127501,Stage 2A,Standard Library,SNOMED,Qualifier Value,S,261614003,2021-01-30,2099-12-31,NA
4128450,Stage 2B,Standard Library,SNOMED,Qualifier Value,S,261615002,2021-01-30,2099-12-31,NA
4128456,Stage 3A,Standard Library,SNOMED,Qualifier Value,S,261638004,2021-01-30,2099-12-31,NA
4129914,Stage 3B,Standard Library,SNOMED,Qualifier Value,S,261639007,2021-01-30,2099-12-31,NA
4129915,Stage 4A,Standard Library,SNOMED,Qualifier Value,S,261642001,2021-01-30,2099-12-31,NA
4130412,Stage 4B,Standard Library,SNOMED,Qualifier Value,S,261643006,2021-01-30,2099-12-31,NA
4121054,Stage 1,Standard Library,SNOMED,Qualifier Value,S,258215001,2021-01-30,2099-12-31,NA
4106768,Stage 2,Standard Library,SNOMED,Qualifier Value,S,258219007,2021-01-30,2099-12-31,NA
4121176,Stage 3,Standard Library,SNOMED,Qualifier Value,S,258224005,2021-01-30,2099-12-31,NA
4123017,Stage 4,Standard Library,SNOMED,Qualifier Value,S,258228008,2021-01-30,2099-12-31,NA
764839,Diffuse non-Hodgkin's lymphoma Lugano stage I,Standard Library,SNOMED,Clinical Finding,S,68261000119102,2021-01-30,2099-12-31,NA
4231456,Lymphoma stage Ie,Standard Library,SNOMED,Clinical Finding,S,89487002,2021-01-30,2099-12-31,NA
765741,Diffuse non-Hodgkin's lymphoma Lugano stage II,Standard Library,SNOMED,Clinical Finding,S,68271000119108,2021-01-30,2099-12-31,NA
4211544,Lymphoma stage IIe,Standard Library,SNOMED,Clinical Finding,S,5701003,2021-01-30,2099-12-31,NA
765741,Diffuse non-Hodgkin's lymphoma Lugano stage II,Standard Library,SNOMED,Clinical Finding,S,68271000119108,2021-01-30,2099-12-31,NA
765717,Diffuse non-Hodgkin's lymphoma Lugano stage III,Standard Library,SNOMED,Clinical Finding,S,456911000124108,2021-01-30,2099-12-31,NA
764840,Diffuse non-Hodgkin's lymphoma Lugano stage IV,Standard Library,SNOMED,Clinical Finding,S,68291000119109,2021-01-30,2099-12-31,NA
35919047,0,Standard Library,NAACCR,NAACCR Value,S,970@0,2021-01-30,2099-12-31,NA
35919890,0a,Standard Library,NAACCR,NAACCR Value,S,970@0A,2021-01-30,2099-12-31,NA
35919191,0is,Standard Library,NAACCR,NAACCR Value,S,970@0IS,2021-01-30,2099-12-31,NA
35919625,I,Standard Library,NAACCR,NAACCR Value,S,970@1,2021-01-30,2099-12-31,NA
35919230,IA,Standard Library,NAACCR,NAACCR Value,S,970@1A,2021-01-30,2099-12-31,NA
35919204,IA1,Standard Library,NAACCR,NAACCR Value,S,970@1A1,2021-01-30,2099-12-31,NA
35919323,IA2,Standard Library,NAACCR,NAACCR Value,S,970@1A2,2021-01-30,2099-12-31,NA
35919208,IB,Standard Library,NAACCR,NAACCR Value,S,970@1B,2021-01-30,2099-12-31,NA
35919537,IB1,Standard Library,NAACCR,NAACCR Value,S,970@1B1,2021-01-30,2099-12-31,NA
35919732,IB2,Standard Library,NAACCR,NAACCR Value,S,970@1B2,2021-01-30,2099-12-31,NA
35919239,IC,Standard Library,NAACCR,NAACCR Value,S,970@1C,2021-01-30,2099-12-31,NA
35919572,II,Standard Library,NAACCR,NAACCR Value,S,970@2,2021-01-30,2099-12-31,NA
35919193,IIA,Standard Library,NAACCR,NAACCR Value,S,970@2A,2021-01-30,2099-12-31,NA
35919288,IIA1,Standard Library,NAACCR,NAACCR Value,S,970@2A1,2021-01-30,2099-12-31,NA
35919772,IIA2,Standard Library,NAACCR,NAACCR Value,S,970@2A2,2021-01-30,2099-12-31,NA
35919878,IIB,Standard Library,NAACCR,NAACCR Value,S,970@2B,2021-01-30,2099-12-31,NA
35919676,IIC,Standard Library,NAACCR,NAACCR Value,S,970@2C,2021-01-30,2099-12-31,NA
35919065,III,Standard Library,NAACCR,NAACCR Value,S,970@3,2021-01-30,2099-12-31,NA
35919029,IIIA,Standard Library,NAACCR,NAACCR Value,S,970@3A,2021-01-30,2099-12-31,NA
35919093,IIIB,Standard Library,NAACCR,NAACCR Value,S,970@3B,2021-01-30,2099-12-31,NA
35919810,IIIC,Standard Library,NAACCR,NAACCR Value,S,970@3C,2021-01-30,2099-12-31,NA
35919580,IIIC1,Standard Library,NAACCR,NAACCR Value,S,970@3C1,2021-01-30,2099-12-31,NA
35919535,IIIC2,Standard Library,NAACCR,NAACCR Value,S,970@3C2,2021-01-30,2099-12-31,NA
35919378,IS,Standard Library,NAACCR,NAACCR Value,S,970@1S,2021-01-30,2099-12-31,NA
35919243,IV,Standard Library,NAACCR,NAACCR Value,S,970@4,2021-01-30,2099-12-31,NA
35919361,IVA,Standard Library,NAACCR,NAACCR Value,S,970@4A,2021-01-30,2099-12-31,NA
35919636,IVA1,Standard Library,NAACCR,NAACCR Value,S,970@4A1,2021-01-30,2099-12-31,NA
35919400,IVA2,Standard Library,NAACCR,NAACCR Value,S,970@4A2,2021-01-30,2099-12-31,NA
35919828,IVB,Standard Library,NAACCR,NAACCR Value,S,970@4B,2021-01-30,2099-12-31,NA
35919592,IVC,Standard Library,NAACCR,NAACCR Value,S,970@4C,2021-01-30,2099-12-31,NA
35910053,Not applicable,Standard Library,NAACCR,NAACCR Value,NA,970@88,2021-01-30,2099-12-31,NA
35919521,Occult,Standard Library,NAACCR,NAACCR Value,S,970@OC,2021-01-30,2099-12-31,NA
35919835,Stage Unknown,Standard Library,NAACCR,NAACCR Value,S,970@99,2021-01-30,2099-12-31,NA
35919331,0,Standard Library,NAACCR,NAACCR Value,S,910@0,2021-01-30,2099-12-31,NA
35919511,0a,Standard Library,NAACCR,NAACCR Value,S,910@0A,2021-01-30,2099-12-31,NA
35919695,0is,Standard Library,NAACCR,NAACCR Value,S,910@0IS,2021-01-30,2099-12-31,NA
35919088,I,Standard Library,NAACCR,NAACCR Value,S,910@1,2021-01-30,2099-12-31,NA
35919551,IA,Standard Library,NAACCR,NAACCR Value,S,910@1A,2021-01-30,2099-12-31,NA
35919086,IA1,Standard Library,NAACCR,NAACCR Value,S,910@1A1,2021-01-30,2099-12-31,NA
35919662,IA2,Standard Library,NAACCR,NAACCR Value,S,910@1A2,2021-01-30,2099-12-31,NA
35919295,IB,Standard Library,NAACCR,NAACCR Value,S,910@1B,2021-01-30,2099-12-31,NA
35919560,IB1,Standard Library,NAACCR,NAACCR Value,S,910@1B1,2021-01-30,2099-12-31,NA
35919075,IB2,Standard Library,NAACCR,NAACCR Value,S,910@1B2,2021-01-30,2099-12-31,NA
35919522,IC,Standard Library,NAACCR,NAACCR Value,S,910@1C,2021-01-30,2099-12-31,NA
35919571,II,Standard Library,NAACCR,NAACCR Value,S,910@2,2021-01-30,2099-12-31,NA
35919467,IIA,Standard Library,NAACCR,NAACCR Value,S,910@2A,2021-01-30,2099-12-31,NA
35919723,IIA1,Standard Library,NAACCR,NAACCR Value,S,910@2A1,2021-01-30,2099-12-31,NA
35919280,IIA2,Standard Library,NAACCR,NAACCR Value,S,910@2A2,2021-01-30,2099-12-31,NA
35919249,IIB,Standard Library,NAACCR,NAACCR Value,S,910@2B,2021-01-30,2099-12-31,NA
35919776,IIC,Standard Library,NAACCR,NAACCR Value,S,910@2C,2021-01-30,2099-12-31,NA
35919110,III,Standard Library,NAACCR,NAACCR Value,S,910@3,2021-01-30,2099-12-31,NA
35919887,IIIA,Standard Library,NAACCR,NAACCR Value,S,910@3A,2021-01-30,2099-12-31,NA
35919866,IIIB,Standard Library,NAACCR,NAACCR Value,S,910@3B,2021-01-30,2099-12-31,NA
35919761,IIIC,Standard Library,NAACCR,NAACCR Value,S,910@3C,2021-01-30,2099-12-31,NA
35919469,IIIC1,Standard Library,NAACCR,NAACCR Value,S,910@3C1,2021-01-30,2099-12-31,NA
35919707,IIIC2,Standard Library,NAACCR,NAACCR Value,S,910@3C2,2021-01-30,2099-12-31,NA
35919468,IS,Standard Library,NAACCR,NAACCR Value,S,910@1S,2021-01-30,2099-12-31,NA
35919447,IV,Standard Library,NAACCR,NAACCR Value,S,910@4,2021-01-30,2099-12-31,NA
35919154,IVA,Standard Library,NAACCR,NAACCR Value,S,910@4A,2021-01-30,2099-12-31,NA
35919875,IVA1,Standard Library,NAACCR,NAACCR Value,S,910@4A1,2021-01-30,2099-12-31,NA
35919649,IVA2,Standard Library,NAACCR,NAACCR Value,S,910@4A2,2021-01-30,2099-12-31,NA
35919532,IVB,Standard Library,NAACCR,NAACCR Value,S,910@4B,2021-01-30,2099-12-31,NA
35919421,IVC,Standard Library,NAACCR,NAACCR Value,S,910@4C,2021-01-30,2099-12-31,NA
35909917,Not applicable,Standard Library,NAACCR,NAACCR Value,NA,910@88,2021-01-30,2099-12-31,NA
35919901,Occult,Standard Library,NAACCR,NAACCR Value,S,910@OC,2021-01-30,2099-12-31,NA
35919533,Stage Unknown,Standard Library,NAACCR,NAACCR Value,S,910@99,2021-01-30,2099-12-31,NA
1567461,Malignant neoplasm of lip,Standard Library,ICD10CM,3-char nonbill code,NA,C00,2021-01-30,2099-12-31,NA
35206047,Malignant neoplasm of external upper lip,Standard Library,ICD10CM,4-char billing code,NA,C00.0,2021-01-30,2099-12-31,NA
35206048,Malignant neoplasm of external lower lip,Standard Library,ICD10CM,4-char billing code,NA,C00.1,2021-01-30,2099-12-31,NA
35206049,"Malignant neoplasm of external lip, unspecified",Standard Library,ICD10CM,4-char billing code,NA,C00.2,2021-01-30,2099-12-31,NA
35206050,"Malignant neoplasm of upper lip, inner aspect",Standard Library,ICD10CM,4-char billing code,NA,C00.3,2021-01-30,2099-12-31,NA
35206051,"Malignant neoplasm of lower lip, inner aspect",Standard Library,ICD10CM,4-char billing code,NA,C00.4,2021-01-30,2099-12-31,NA
35206052,"Malignant neoplasm of lip, unspecified, inner aspect",Standard Library,ICD10CM,4-char billing code,NA,C00.5,2021-01-30,2099-12-31,NA
35206053,"Malignant neoplasm of commissure of lip, unspecified",Standard Library,ICD10CM,4-char billing code,NA,C00.6,2021-01-30,2099-12-31,NA
35206054,Malignant neoplasm of overlapping sites of lip,Standard Library,ICD10CM,4-char billing code,NA,C00.8,2021-01-30,2099-12-31,NA
35206055,"Malignant neoplasm of lip, unspecified",Standard Library,ICD10CM,4-char billing code,NA,C00.9,2021-01-30,2099-12-31,NA
35206056,Malignant neoplasm of base of tongue,Standard Library,ICD10CM,3-char billing code,NA,C01,2021-01-30,2099-12-31,NA
1567462,Malignant neoplasm of other and unspecified parts of tongue,Standard Library,ICD10CM,3-char nonbill code,NA,C02,2021-01-30,2099-12-31,NA
35206057,Malignant neoplasm of dorsal surface of tongue,Standard Library,ICD10CM,4-char billing code,NA,C02.0,2021-01-30,2099-12-31,NA
35206058,Malignant neoplasm of border of tongue,Standard Library,ICD10CM,4-char billing code,NA,C02.1,2021-01-30,2099-12-31,NA
35206059,Malignant neoplasm of ventral surface of tongue,Standard Library,ICD10CM,4-char billing code,NA,C02.2,2021-01-30,2099-12-31,NA
35206060,"Malignant neoplasm of anterior two-thirds of tongue, part unspecified",Standard Library,ICD10CM,4-char billing code,NA,C02.3,2021-01-30,2099-12-31,NA
35206061,Malignant neoplasm of lingual tonsil,Standard Library,ICD10CM,4-char billing code,NA,C02.4,2021-01-30,2099-12-31,NA
35206062,Malignant neoplasm of overlapping sites of tongue,Standard Library,ICD10CM,4-char billing code,NA,C02.8,2021-01-30,2099-12-31,NA
35206063,"Malignant neoplasm of tongue, unspecified",Standard Library,ICD10CM,4-char billing code,NA,C02.9,2021-01-30,2099-12-31,NA
1567463,Malignant neoplasm of gum,Standard Library,ICD10CM,3-char nonbill code,NA,C03,2021-01-30,2099-12-31,NA
35206064,Malignant neoplasm of upper gum,Standard Library,ICD10CM,4-char billing code,NA,C03.0,2021-01-30,2099-12-31,NA
35206065,Malignant neoplasm of lower gum,Standard Library,ICD10CM,4-char billing code,NA,C03.1,2021-01-30,2099-12-31,NA
35206066,"Malignant neoplasm of gum, unspecified",Standard Library,ICD10CM,4-char billing code,NA,C03.9,2021-01-30,2099-12-31,NA
1567464,Malignant neoplasm of floor of mouth,Standard Library,ICD10CM,3-char nonbill code,NA,C04,2021-01-30,2099-12-31,NA
35206067,Malignant neoplasm of anterior floor of mouth,Standard Library,ICD10CM,4-char billing code,NA,C04.0,2021-01-30,2099-12-31,NA
35206068,Malignant neoplasm of lateral floor of mouth,Standard Library,ICD10CM,4-char billing code,NA,C04.1,2021-01-30,2099-12-31,NA
35206069,Malignant neoplasm of overlapping sites of floor of mouth,Standard Library,ICD10CM,4-char billing code,NA,C04.8,2021-01-30,2099-12-31,NA
35206070,"Malignant neoplasm of floor of mouth, unspecified",Standard Library,ICD10CM,4-char billing code,NA,C04.9,2021-01-30,2099-12-31,NA
1567465,Malignant neoplasm of palate,Standard Library,ICD10CM,3-char nonbill code,NA,C05,2021-01-30,2099-12-31,NA
35206071,Malignant neoplasm of hard palate,Standard Library,ICD10CM,4-char billing code,NA,C05.0,2021-01-30,2099-12-31,NA
35206072,Malignant neoplasm of soft palate,Standard Library,ICD10CM,4-char billing code,NA,C05.1,2021-01-30,2099-12-31,NA
35206073,Malignant neoplasm of uvula,Standard Library,ICD10CM,4-char billing code,NA,C05.2,2021-01-30,2099-12-31,NA
35206074,Malignant neoplasm of overlapping sites of palate,Standard Library,ICD10CM,4-char billing code,NA,C05.8,2021-01-30,2099-12-31,NA
35206075,"Malignant neoplasm of palate, unspecified",Standard Library,ICD10CM,4-char billing code,NA,C05.9,2021-01-30,2099-12-31,NA
1567466,Malignant neoplasm of other and unspecified parts of mouth,Standard Library,ICD10CM,3-char nonbill code,NA,C06,2021-01-30,2099-12-31,NA
35206076,Malignant neoplasm of cheek mucosa,Standard Library,ICD10CM,4-char billing code,NA,C06.0,2021-01-30,2099-12-31,NA
35206077,Malignant neoplasm of vestibule of mouth,Standard Library,ICD10CM,4-char billing code,NA,C06.1,2021-01-30,2099-12-31,NA
35206078,Malignant neoplasm of retromolar area,Standard Library,ICD10CM,4-char billing code,NA,C06.2,2021-01-30,2099-12-31,NA
1567467,Malignant neoplasm of overlapping sites of other and unspecified parts of mouth,Standard Library,ICD10CM,4-char nonbill code,NA,C06.8,2021-01-30,2099-12-31,NA
45537790,Malignant neoplasm of overlapping sites of unspecified parts of mouth,Standard Library,ICD10CM,5-char billing code,NA,C06.80,2021-01-30,2099-12-31,NA
45561783,Malignant neoplasm of overlapping sites of other parts of mouth,Standard Library,ICD10CM,5-char billing code,NA,C06.89,2021-01-30,2099-12-31,NA
35206079,"Malignant neoplasm of mouth, unspecified",Standard Library,ICD10CM,4-char billing code,NA,C06.9,2021-01-30,2099-12-31,NA
35206080,Malignant neoplasm of parotid gland,Standard Library,ICD10CM,3-char billing code,NA,C07,2021-01-30,2099-12-31,NA
1567468,Malignant neoplasm of other and unspecified major salivary glands,Standard Library,ICD10CM,3-char nonbill code,NA,C08,2021-01-30,2099-12-31,NA
35206081,Malignant neoplasm of submandibular gland,Standard Library,ICD10CM,4-char billing code,NA,C08.0,2021-01-30,2099-12-31,NA
35206082,Malignant neoplasm of sublingual gland,Standard Library,ICD10CM,4-char billing code,NA,C08.1,2021-01-30,2099-12-31,NA
35206083,"Malignant neoplasm of major salivary gland, unspecified",Standard Library,ICD10CM,4-char billing code,NA,C08.9,2021-01-30,2099-12-31,NA
1567469,Malignant neoplasm of tonsil,Standard Library,ICD10CM,3-char nonbill code,NA,C09,2021-01-30,2099-12-31,NA
35206084,Malignant neoplasm of tonsillar fossa,Standard Library,ICD10CM,4-char billing code,NA,C09.0,2021-01-30,2099-12-31,NA
35206085,Malignant neoplasm of tonsillar pillar (anterior) (posterior),Standard Library,ICD10CM,4-char billing code,NA,C09.1,2021-01-30,2099-12-31,NA
35206086,Malignant neoplasm of overlapping sites of tonsil,Standard Library,ICD10CM,4-char billing code,NA,C09.8,2021-01-30,2099-12-31,NA
35206087,"Malignant neoplasm of tonsil, unspecified",Standard Library,ICD10CM,4-char billing code,NA,C09.9,2021-01-30,2099-12-31,NA
1567470,Malignant neoplasm of oropharynx,Standard Library,ICD10CM,3-char nonbill code,NA,C10,2021-01-30,2099-12-31,NA
35206088,Malignant neoplasm of vallecula,Standard Library,ICD10CM,4-char billing code,NA,C10.0,2021-01-30,2099-12-31,NA
35206089,Malignant neoplasm of anterior surface of epiglottis,Standard Library,ICD10CM,4-char billing code,NA,C10.1,2021-01-30,2099-12-31,NA
35206090,Malignant neoplasm of lateral wall of oropharynx,Standard Library,ICD10CM,4-char billing code,NA,C10.2,2021-01-30,2099-12-31,NA
35206091,Malignant neoplasm of posterior wall of oropharynx,Standard Library,ICD10CM,4-char billing code,NA,C10.3,2021-01-30,2099-12-31,NA
35206092,Malignant neoplasm of branchial cleft,Standard Library,ICD10CM,4-char billing code,NA,C10.4,2021-01-30,2099-12-31,NA
35206093,Malignant neoplasm of overlapping sites of oropharynx,Standard Library,ICD10CM,4-char billing code,NA,C10.8,2021-01-30,2099-12-31,NA
35206094,"Malignant neoplasm of oropharynx, unspecified",Standard Library,ICD10CM,4-char billing code,NA,C10.9,2021-01-30,2099-12-31,NA
1567471,Malignant neoplasm of nasopharynx,Standard Library,ICD10CM,3-char nonbill code,NA,C11,2021-01-30,2099-12-31,NA
35206095,Malignant neoplasm of superior wall of nasopharynx,Standard Library,ICD10CM,4-char billing code,NA,C11.0,2021-01-30,2099-12-31,NA
35206096,Malignant neoplasm of posterior wall of nasopharynx,Standard Library,ICD10CM,4-char billing code,NA,C11.1,2021-01-30,2099-12-31,NA
35206097,Malignant neoplasm of lateral wall of nasopharynx,Standard Library,ICD10CM,4-char billing code,NA,C11.2,2021-01-30,2099-12-31,NA
35206098,Malignant neoplasm of anterior wall of nasopharynx,Standard Library,ICD10CM,4-char billing code,NA,C11.3,2021-01-30,2099-12-31,NA
35206099,Malignant neoplasm of overlapping sites of nasopharynx,Standard Library,ICD10CM,4-char billing code,NA,C11.8,2021-01-30,2099-12-31,NA
35206100,"Malignant neoplasm of nasopharynx, unspecified",Standard Library,ICD10CM,4-char billing code,NA,C11.9,2021-01-30,2099-12-31,NA
35206101,Malignant neoplasm of pyriform sinus,Standard Library,ICD10CM,3-char billing code,NA,C12,2021-01-30,2099-12-31,NA
1567472,Malignant neoplasm of hypopharynx,Standard Library,ICD10CM,3-char nonbill code,NA,C13,2021-01-30,2099-12-31,NA
35206102,Malignant neoplasm of postcricoid region,Standard Library,ICD10CM,4-char billing code,NA,C13.0,2021-01-30,2099-12-31,NA
